site_name,nwis_id,nhdplus_id,long_name,lat,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag
nwis_11455350,11455350,948021229,CACHE SLOUGH A RYER ISLAND,38.21277778,-121.6691667,NAD83,0,NAVD88,ST,0.439963166,0.377135013,18.34808266,0.232864987,0.12387766,0.39,NA,NA,NA
nwis_11455478,11455478,15048429,SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA,38.093252,-121.7371772,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11462500,11462500,8269119,RUSSIAN R NR HOPLAND CA,39.02656314,-123.1305588,NAD83,497.61,NGVD29,ST,0.269023831,0.385792219,9.599850625,0.204207781,0.387208401,0.41,80,0,95
nwis_11463000,11463000,8271445,RUSSIAN R NR CLOVERDALE CA,38.8793475,-123.0536124,NAD83,NA,NA,ST,0.274982118,0.375911415,10.3738898,0.204088585,0.350553185,0.42,95,0,95
nwis_11463682,11463682,8272211,RUSSIAN R A JIMTOWN CA,38.65824247,-122.8294376,NAD83,150,NGVD29,ST,0.274882708,0.378907389,11.00143826,0.211092611,0.330676334,0.41,95,0,80
nwis_11463980,11463980,8272297,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,38.6329653,-122.8555494,NAD83,NA,NA,ST,0.286980469,0.370783223,11.57169111,0.209216777,0.301127783,0.42,95,0,0
nwis_11465240,11465240,8272227,DRY C BLW LAMBERT BR NR GEYSERVILLE CA,38.65324355,-122.9272191,NAD83,145,NGVD29,ST,0.276574554,0.392899375,8.230239126,0.197100625,0.439314285,0.41,95,0,95
nwis_11467000,11467000,8272725,RUSSIAN R NR GUERNEVILLE CA,38.50852336,-122.9277737,NAD83,20.14,NGVD29,ST,0.228844679,0.420513936,11.03977039,0.249486064,0.395821282,0.33,0,0,0
nwis_11507501,11507501,2553629,"LINK RIVER BELOW KENO CANAL, NEAR KLAMATH FALLS,OR",42.2193114,-121.7902816,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_11509370,11509370,2553639,"KLAMATH RIVER ABOVE KENO DAM, AT KENO, OR",42.12792225,-121.9288964,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_12098700,12098700,23980809,"WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA",47.169824,-122.0026114,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_12100490,12100490,23981235,"WHITE RIVER AT R STREET NEAR AUBURN, WA",47.27482295,-122.2078967,NAD83,NA,NA,ST,0.370572208,0.41814928,20.16617103,0.15185072,0.133814664,0.43,80,0,95
nwis_12101100,12101100,23982435,"LAKE TAPPS DIVERSION AT DIERINGER, WA",47.2381564,-122.2281746,NAD83,42.36,NGVD29,ST-CA,0.276574554,0.392899375,8.230239126,0.197100625,0.439314285,0.41,95,95,95
nwis_12101102,12101102,23980805,"WHITE RIVER AT 24TH ST E AT DIERINGER, WA",47.23555556,-122.236111,NAD83,45,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_12102075,12102075,23981667,"CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA",47.19760016,-122.337343,NAD83,NA,NA,ST,0.381125648,0.438693339,6.283132918,0.211306661,0.417595276,0.35,95,95,95
nwis_12168997,12168997,24274927,"PORTAGE CREEK AT 61ST AVE NE NEAR ARLINGTION, WA",48.18176669,-122.1495865,NAD83,85,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_12169500,12169500,24275229,"FISH CREEK NEAR ARLINGTON, WA",48.1753767,-122.2243118,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_12170000,12170000,24274891,"CHURCH CREEK NEAR STANWOOD, WA",48.2331551,-122.3262635,NAD83,20,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_13013650,13013650,23123131,"SNAKE RIVER AT MOOSE, WY",43.65405556,-110.7154722,NAD83,6450,NGVD29,ST,0.303790434,0.427882516,35.37840597,0.122117484,0.093043844,0.45,95,80,95
nwis_13173600,13173600,23299878,SNAKE RIVER NR ADRIAN OR,43.7309932,-117.0718258,NAD83,2190,NAVD88,ST,1.409165315,0.303295181,63.38210364,0.176704819,0.01119622,0.52,0,95,0
nwis_13206400,13206400,23400535,"EAGLE DRAIN AT EAGLE, ID",43.69166667,-116.3563889,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,95,95,95
nwis_13207500,13207500,23402329,DRY CREEK NEAR EAGLE ID,43.73194444,-116.3041667,NAD83,2693,NAVD88,ST,0.855158106,0.407522325,13.17376527,0.182477675,0.088765389,0.41,95,95,95
nwis_13213000,13213000,23398297,BOISE RIVER NR PARMA ID,43.78166667,-116.9727778,NAD83,2196.49,NGVD29,ST,0.514911781,0.443684609,65.46131057,0.096315391,0.029667604,0.46,50,95,95
nwis_13213100,13213100,23409945,SNAKE RIVER AT NYSSA OR,43.8761111,-116.9825,NAD83,2170,NGVD29,ST,1.579831453,0.291630451,70.81227594,0.178369549,0.00893883,0.53,0,0,0
nwis_14151000,14151000,23752598,"FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR",43.94429299,-122.774794,NAD83,637.81,NGVD29,ST,0.268896722,0.412288489,11.96928343,0.167711511,0.31070364,0.42,95,0,95
nwis_14152000,14152000,23751778,"MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR",43.99818166,-122.9059126,NAD83,513.45,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14158100,14158100,23763419,"WILLAMETTE RIVER AT OWOSSO BRIDGE AT EUGENE, OR",44.09166667,-123.116111,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14162500,14162500,23772909,"MCKENZIE RIVER NEAR VIDA, OR",44.1248487,-122.47062,NAD83,855.71,NGVD29,ST,0.227791322,0.407032325,23.23755252,0.132967675,0.188917609,0.46,95,0,95
nwis_14182500,14182500,23780805,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738,NAD83,655.41,NGVD29,ST,0.216738885,0.419899503,8.738765521,0.180100497,0.527974659,0.4,95,95,95
nwis_14202650,14202650,23805136,"WAPATO CREEK AT SW GASTON ROAD, AT GASTON, OR",45.44064167,-123.125,NAD83,180,NGVD29,ST,0.352362201,0.508542856,5.175265553,0.251457144,0.548375504,0.24,95,95,95
nwis_14202980,14202980,23805102,"SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR",45.46927968,-123.200109,NAD83,187.48,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14206694,14206694,23804868,"TUALATIN RIVER AT RIVER MILE 24.5, NR SCHOLLS, OR",45.40150659,-122.8951003,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14206950,14206950,23805270,"FANNO CREEK AT DURHAM, OR",45.403452,-122.7548185,NAD83,115.78,NAVD88,ST,0.372547808,0.441857211,7.031196577,0.208142789,0.381758528,0.35,95,95,95
nwis_14207200,14207200,23804836,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",45.35650877,-122.6850937,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14209710,14209710,23809112,"CLACKAMAS RIVER AT CARTER BRIDGE, NEAR ESTACADA,OR",45.16706506,-122.1561923,NAD83,840,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14210000,14210000,23809080,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,NAD83,286.93,NGVD29,ST,0.235770837,0.409471354,20.40762836,0.140528646,0.207834374,0.45,NA,NA,NA
nwis_14211010,14211010,23809000,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.5773134,NAD83,0,NGVD29,ST,0.225015038,0.422933145,23.65680076,0.137066855,0.18785919,0.44,NA,NA,NA
nwis_14211720,14211720,23815040,"WILLAMETTE RIVER AT PORTLAND, OR",45.5175,-122.6691667,NAD83,1.55,NGVD29,ST,0.114308568,0.526328781,113.8968233,0.053671219,0.076808557,0.42,NA,NA,NA
nwis_14301500,14301500,23875925,"WILSON RIVER NEAR TILLAMOOK, OR",45.47593996,-123.7251209,NAD83,42.12,NGVD29,ST,0.180235727,0.431662429,9.530809178,0.178337571,0.58214255,0.39,NA,NA,NA
nwis_14302480,14302480,23875839,"TRASK RIVER ABOVE CEDAR CREEK, NEAR TILLAMOOK, OR",45.4462181,-123.7103974,NAD83,70,NGVD29,ST,0.174841961,0.430316171,8.989066622,0.179683829,0.636267489,0.39,NA,NA,NA
nwis_14309000,14309000,23901297,"COW CREEK NEAR AZALEA, OR",42.82484286,-123.1789492,NAD83,1694.32,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14316460,14316460,23894292,"NORTH UMPQUA R AT SODA SPGS, NR TOKETEE FALLS, OR",43.3059544,-122.5128232,NAD83,1720,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_14317450,14317450,23894140,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",43.324563,-122.9997836,NAD83,780,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_15236900,15236900,NA,WOLVERINE C NR LAWING AK,60.36995858,-148.8987624,NAD83,1200,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_15298040,15298040,NA,CHULITNA R 5MI AB MOUTH NR PORT ALSWORTH AK,60.2036591,-154.7044349,NAD83,250,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_294213081345300,2.94213E+14,16665079,"ST. JOHNS RIVER AT DANCY POINT NEAR SPUDS, FL",29.70385766,-81.5811919,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_295827090052800,2.95827E+14,18910456,"Bayou Saint John Southlake at New Orleans ,LA",29.97416667,-90.0911111,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_295906090054200,2.95906E+14,18910424,"City Park South Lagoon at New Orleans, LA",29.985,-90.095,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_300009090051600,3.00009E+14,18910424,"City Park East Lagoon at New Orleans, LA",30.0025,-90.0877778,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_300026090050800,3.00026E+14,18910456,"Bayou Saint John Midlake at New Orleans, LA",30.0072222,-90.0855556,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_300034090055300,3.00034E+14,18910424,"City Park West Lagoon at New Orleans, LA",30.00944444,-90.0980556,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_300127090045800,3.00127E+14,18910456,"Bayou Saint John inside gate at New Orleans, LA",30.02416667,-90.0827778,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_300128090045800,3.00128E+14,18910456,"Bayou Saint John outside gate at New Orleans, LA",30.02444444,-90.0827778,NAD83,NA,NA,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_301124081395901,3.01124E+14,16660943,"ST.JOHNS RIVER BUCKMAN BRIDGE AT JACKSONVILLE,FL",30.1902405,-81.6662048,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_302309081333001,3.02309E+14,16674127,"ST JOHNS R DAMES POINT BRIDGE AT JACKSONVILLE, FL",30.3860727,-81.55814749,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_375348097262800,3.75348E+14,21177170,"DISCHARGE FROM L ARKANSAS R ASR NR SEDGWICK, KS",37.8967222,-97.4410278,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_385446094430700,3.85446E+14,4392935,"INDIAN C AT 119TH ST, OVERLAND PARK, KS",38.91277778,-94.7186111,NAD83,917,NAVD88,ST,0.276388006,0.421300315,2.582007383,0.228699685,1.401274851,0.35,NA,NA,NA
nwis_385520094420000,3.8552E+14,4392905,"INDIAN C AT COLLEGE BLVD, JOHNSON CO, KS",38.9272222,-94.6969444,NAD83,900,NGVD29,ST,0.273173667,0.415132929,2.648455509,0.224867071,1.382192353,0.36,NA,NA,NA
nwis_385608094380300,3.85608E+14,4392849,"INDIAN C AT INDIAN C PKWY, OVERLAND PARK, KS",38.93555556,-94.6341667,NAD83,NA,NA,ST,0.240862738,0.404629854,3.168556751,0.215370146,1.310294419,0.38,NA,NA,NA
nwis_410333095530101,4.10333E+14,17219526,"Missouri River near La Platte, Nebr.",41.05935278,-95.8836694,NAD83,931.64,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_410536096194801,4.10536E+14,17414976,"Mid-East Chute of Platte R nr Camp Ashland, Nebr.",41.0933611,-96.3301667,NAD83,1070,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_411955088280601,4.11955E+14,14779396,"HANSON GRAVEL PIT AT CULVERT NEAR MORRIS, IL",41.33305556,-88.4669444,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_412126095565201,4.12126E+14,17219436,"Missouri River at NP Dodge Park at Omaha, Nebr.",41.3574722,-95.9477778,NAD83,981,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_415639070032501,4.15639E+14,5878847,"POLE DIKE CREEK, UPSTRM HERRING R NR WELLFLEET, MA",41.94416667,-70.0569444,NAD83,1,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_415716070031801,4.15716E+14,5878847,"BOUND BROOK, DNSTRM BOUND BK RD NR WELLFLEET, MA",41.9545833,-70.0549722,NAD83,1,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420451121510000,4.20451E+14,2552667,"KLAMATH STRAITS DRAIN NEAR HIGHWAY 97, OR",42.0808333,-121.85,NAD83,4088,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420615121533600,4.20615E+14,2553651,"KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY, OR",42.10416667,-121.8933333,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420615121533601,4.20615E+14,2553651,"KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY-BOTTOM",42.10416667,-121.8933333,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420732121501100,4.20732E+14,NA,"NORTH CANAL 0.9 MI BLW KLAMATH RIVER, NR WORDEN,OR",42.12555278,-121.8363667,NAD83,4087.53,NAVD88,ST-CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420741121554001,4.20741E+14,2553639,"KLAMATH RIVER ABV KENO DAM, AT KENO - BOTTOM",42.12805556,-121.9277778,NAD83,4090,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420853121505500,4.20853E+14,2553655,"KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR",42.14805556,-121.848611,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_420853121505501,4.20853E+14,2553655,KLAMATH RIVER AT MILLER ISLAND BOAT RAMP-BOTTOM,42.14805556,-121.848611,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_421015121471800,4.21015E+14,2552009,"LOST RIVER DIVERSION CHANNEL NR KLAMATH RIVER, OR",42.1708333,-121.7883333,NAD83,4088,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_421209121463000,4.21209E+14,2553631,"KLAMATH RIVER AT RAILROAD BRIDGE, OR",42.2025,-121.775,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_421209121463001,4.21209E+14,2553631,KLAMATH RIVER AT RAILROAD BRIDGE - BOTTOM,42.2025,-121.775,NAD83,4087,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_421401121480900,4.21401E+14,948010003,LINK RIVER DAM,42.2336111,-121.8025,NAD83,4146,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_444728122450000,4.44728E+14,23780477,"NORTH SANTIAM RIVER AT GEREN ISLAND, NR STAYTON,OR",44.79095556,-122.7511989,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_452230122512201,4.5223E+14,23805228,"CHICKEN CREEK AT SCHOLLS-SHERWOOD HWY, SHERWOOD OR",45.3748654,-122.8572543,NAD83,130,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453004122510301,4.53004E+14,23804898,"BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR",45.5009505,-122.852045,NAD83,160,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453030122560101,4.5303E+14,23804886,"ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR",45.5081944,-122.9335,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453040123065201,4.5304E+14,23805050,"GALES CREEK AT OLD HWY 47, FOREST GROVE, OR",45.510878,-123.115666,NAD83,70,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453113123003501,4.53113E+14,23804940,"DAIRY CREEK AT HWY 8, HILLSBORO, OR",45.52022699,-123.0110247,NAD83,130,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453250122494501,4.5325E+14,23805212,BRONSON CREEK ABOVE NW KAISER RD,45.5473472,-122.8291417,NAD83,217,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453302122491600,4.53302E+14,23805212,BRONSON CR NEAR NW MEISNER DR AND NW HENNINGER LN,45.5504861,-122.821075,NAD83,241,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453312122485800,4.53312E+14,23805212,BRONSON CREEK NEAR NW LAKEVIEW DR,45.55334167,-122.8162278,NAD83,253,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_453604122060000,4.53604E+14,23736119,"FRANZ LAKE SLOUGH ENTRANCE, COLUMBIA RIVER, WA",45.6011833,-122.1000028,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_454705122451400,4.54705E+14,23737983,"CAMPBELL SLOUGH, RIDGEFIELD NWR, ROTH UNIT, WA",45.7847222,-122.7540278,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_455657111283501,4.55657E+14,NA,Missouri River nr Trident,45.9491781,-111.477328,NAD83,4020,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_460230111253101,4.6023E+14,NA,Missouri River at Clarkston,46.04162286,-111.4262148,NAD83,3980,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_460614111234801,4.60614E+14,NA,Missouri River above Sixteen Mile Creek nr Lombard,46.10381785,-111.3974633,NAD83,3930,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_460709111241001,4.60709E+14,NA,Missouri River bl Toston Dam nr Toston,46.1192346,-111.4036858,NAD83,3920,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_460939123201600,4.60939E+14,24522062,"BIRNIE SLOUGH, WHITE'S ISLAND, COLUMBIA RIVER, WA",46.1608333,-123.3378333,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_461411111280601,4.61411E+14,NA,Missouri River ab York Island nr Toston,46.2363464,-111.4692166,NAD83,3860,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_461518123285700,4.61518E+14,24520950,"UNNAMED SLOUGH, WELCH ISLAND, COLUMBIA RIVER, OR",46.2551111,-123.4824444,NAD83,9,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_462107111312301,4.62107E+14,NA,Missouri River ab Canyon Ferry nr Townsend,46.35187598,-111.523858,NAD83,3790,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_50048565,50048565,800033831,"QUEBRADA SANTA CATALINA NEAR GUAYNABO, PR",18.4070314,-66.118083,NAD83,50.98,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_50048580,50048580,800031690,"UNNAMED CREEK AT FORT BUCHANAN, GUAYNABO, PR",18.4201918,-66.1160552,NAD83,17.06,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
